ip,cn,id,name,country,dns,port_forward,protocol,offline
173.239.203.8,melbourne434,au_australia-so,Australia Streaming Optimized,AU,au-australia-so.privacy.network,True,meta,
173.239.203.217,melbourne434,au_australia-so,Australia Streaming Optimized,AU,au-australia-so.privacy.network,True,ovpntcp,
173.239.203.201,melbourne434,au_australia-so,Australia Streaming Optimized,AU,au-australia-so.privacy.network,True,ovpnudp,
173.239.203.201,melbourne434,au_australia-so,Australia Streaming Optimized,AU,au-australia-so.privacy.network,True,wg,
84.239.48.14,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ikev2,
84.239.48.1,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,meta,
84.239.48.3,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpntcp,
84.239.48.15,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpnudp,
84.239.48.19,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,wg,
95.181.237.3,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,ikev2,
95.181.237.2,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,meta,
95.181.237.12,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,ovpntcp,
95.181.237.5,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,ovpnudp,
95.181.237.4,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,wg,
181.214.218.73,brussels420,belgium,Belgium,BE,brussels.privacy.network,True,ikev2,
181.214.218.5,brussels420,belgium,Belgium,BE,brussels.privacy.network,True,meta,
181.214.218.72,brussels420,belgium,Belgium,BE,brussels.privacy.network,True,ovpntcp,
181.214.218.70,brussels420,belgium,Belgium,BE,brussels.privacy.network,True,ovpnudp,
181.214.218.71,brussels420,belgium,Belgium,BE,brussels.privacy.network,True,wg,
202.125.43.29,brisbane403,au_brisbane-pf,AU Brisbane,AU,au-brisbane-pf.privacy.network,True,ikev2,
221.121.155.85,brisbane403,au_brisbane-pf,AU Brisbane,AU,au-brisbane-pf.privacy.network,True,meta,
202.125.43.26,brisbane403,au_brisbane-pf,AU Brisbane,AU,au-brisbane-pf.privacy.network,True,ovpntcp,
202.125.43.16,brisbane403,au_brisbane-pf,AU Brisbane,AU,au-brisbane-pf.privacy.network,True,ovpnudp,
202.125.43.3,brisbane403,au_brisbane-pf,AU Brisbane,AU,au-brisbane-pf.privacy.network,True,wg,
84.239.31.15,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ikev2,
84.239.31.1,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,meta,
84.239.31.4,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ovpntcp,
84.239.31.13,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ovpnudp,
84.239.31.5,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,wg,
154.16.81.153,sydney433,aus,AU Sydney,AU,au-sydney.privacy.network,True,ikev2,
154.16.81.6,sydney433,aus,AU Sydney,AU,au-sydney.privacy.network,True,meta,
154.16.81.155,sydney433,aus,AU Sydney,AU,au-sydney.privacy.network,True,ovpntcp,
154.16.81.138,sydney433,aus,AU Sydney,AU,au-sydney.privacy.network,True,ovpnudp,
154.16.81.141,sydney433,aus,AU Sydney,AU,au-sydney.privacy.network,True,wg,
84.239.47.25,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,ikev2,
84.239.47.1,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,meta,
84.239.47.29,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,ovpntcp,
84.239.47.29,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,ovpnudp,
84.239.47.11,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,wg,
188.126.94.115,copenhagen403,denmark,DK Copenhagen,DK,denmark.privacy.network,True,ikev2,
188.126.94.98,copenhagen403,denmark,DK Copenhagen,DK,denmark.privacy.network,True,meta,
188.126.94.119,copenhagen403,denmark,DK Copenhagen,DK,denmark.privacy.network,True,ovpntcp,
188.126.94.116,copenhagen403,denmark,DK Copenhagen,DK,denmark.privacy.network,True,ovpnudp,
188.126.94.101,copenhagen403,denmark,DK Copenhagen,DK,denmark.privacy.network,True,wg,
94.156.14.32,sofia406,sofia,Bulgaria,BG,sofia.privacy.network,True,ikev2,
94.156.14.30,sofia406,sofia,Bulgaria,BG,sofia.privacy.network,True,meta,
94.156.14.55,sofia406,sofia,Bulgaria,BG,sofia.privacy.network,True,ovpntcp,
94.156.14.58,sofia406,sofia,Bulgaria,BG,sofia.privacy.network,True,ovpnudp,
94.156.14.35,sofia406,sofia,Bulgaria,BG,sofia.privacy.network,True,wg,
181.215.176.52,london409,uk,UK London,GB,uk-london.privacy.network,True,ikev2,
181.215.176.33,london409,uk,UK London,GB,uk-london.privacy.network,True,meta,
181.215.176.40,london409,uk,UK London,GB,uk-london.privacy.network,True,ovpntcp,
181.215.176.59,london409,uk,UK London,GB,uk-london.privacy.network,True,ovpnudp,
181.215.176.36,london409,uk,UK London,GB,uk-london.privacy.network,True,wg,
84.239.52.12,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,ikev2,
84.239.52.1,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,meta,
84.239.52.3,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,ovpntcp,
84.239.52.11,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,ovpnudp,
84.239.52.12,alaska402,us_alaska-pf,US Alaska,US,us-alaska-pf.privacy.network,False,wg,
173.244.62.22,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,ikev2,
173.244.62.2,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,meta,
173.244.62.18,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,ovpntcp,
173.244.62.24,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,ovpnudp,
173.244.62.11,adelaide401,au_adelaide-pf,AU Adelaide,AU,au-adelaide-pf.privacy.network,True,wg,
188.241.80.53,china407,china,China,CN,china.privacy.network,True,ikev2,
188.241.80.43,china407,china,China,CN,china.privacy.network,True,meta,
188.241.80.47,china407,china,China,CN,china.privacy.network,True,ovpntcp,
188.241.80.51,china407,china,China,CN,china.privacy.network,True,ovpnudp,
188.241.80.55,china407,china,China,CN,china.privacy.network,True,wg,
64.64.112.134,bangladesh404,bangladesh,Bangladesh,BD,bangladesh.privacy.network,True,ikev2,
64.64.112.128,bangladesh404,bangladesh,Bangladesh,BD,bangladesh.privacy.network,True,meta,
64.64.112.142,bangladesh404,bangladesh,Bangladesh,BD,bangladesh.privacy.network,True,ovpntcp,
64.64.112.143,bangladesh404,bangladesh,Bangladesh,BD,bangladesh.privacy.network,True,ovpnudp,
64.64.112.141,bangladesh404,bangladesh,Bangladesh,BD,bangladesh.privacy.network,True,wg,
95.181.234.23,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,ikev2,
95.181.234.14,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,meta,
95.181.234.18,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,ovpntcp,
95.181.234.21,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,ovpnudp,
95.181.234.19,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,wg,
146.70.65.165,nigeria407,nigeria,Nigeria,NG,nigeria.privacy.network,True,ikev2,
146.70.65.157,nigeria407,nigeria,Nigeria,NG,nigeria.privacy.network,True,meta,
146.70.65.161,nigeria407,nigeria,Nigeria,NG,nigeria.privacy.network,True,ovpntcp,
146.70.65.161,nigeria407,nigeria,Nigeria,NG,nigeria.privacy.network,True,ovpnudp,
146.70.65.160,nigeria407,nigeria,Nigeria,NG,nigeria.privacy.network,True,wg,
173.239.217.150,andorra407,ad,Andorra,AD,ad.privacy.network,True,ikev2,
173.239.217.142,andorra407,ad,Andorra,AD,ad.privacy.network,True,meta,
173.239.217.164,andorra407,ad,Andorra,AD,ad.privacy.network,True,ovpntcp,
173.239.217.148,andorra407,ad,Andorra,AD,ad.privacy.network,True,ovpnudp,
173.239.217.143,andorra407,ad,Andorra,AD,ad.privacy.network,True,wg,
138.199.32.167,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ikev2,
84.239.5.32,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,meta,
138.199.32.161,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ovpntcp,
138.199.32.167,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ovpnudp,
138.199.32.146,honolulu403,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,wg,
77.81.142.63,mexico407,mexico,Mexico,MX,mexico.privacy.network,True,ikev2,
77.81.142.60,mexico407,mexico,Mexico,MX,mexico.privacy.network,True,meta,
77.81.142.61,mexico407,mexico,Mexico,MX,mexico.privacy.network,True,ovpntcp,
77.81.142.62,mexico407,mexico,Mexico,MX,mexico.privacy.network,True,ovpnudp,
77.81.142.64,mexico407,mexico,Mexico,MX,mexico.privacy.network,True,wg,
176.125.228.30,algiers405,dz,Algeria,DZ,dz.privacy.network,True,ikev2,
176.125.228.27,algiers405,dz,Algeria,DZ,dz.privacy.network,True,meta,
176.125.228.37,algiers405,dz,Algeria,DZ,dz.privacy.network,True,ovpntcp,
176.125.228.33,algiers405,dz,Algeria,DZ,dz.privacy.network,True,ovpnudp,
176.125.228.35,algiers405,dz,Algeria,DZ,dz.privacy.network,True,wg,
146.70.38.100,buenosaires410,ar,Argentina,AR,ar.privacy.network,True,ikev2,
146.70.38.88,buenosaires410,ar,Argentina,AR,ar.privacy.network,True,meta,
146.70.38.95,buenosaires410,ar,Argentina,AR,ar.privacy.network,True,ovpntcp,
146.70.38.94,buenosaires410,ar,Argentina,AR,ar.privacy.network,True,ovpnudp,
146.70.38.92,buenosaires410,ar,Argentina,AR,ar.privacy.network,True,wg,
84.239.17.10,iowa402,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,ikev2,
84.239.17.1,iowa402,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,meta,
84.239.17.13,iowa402,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,ovpntcp,
84.239.17.21,iowa402,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,ovpnudp,
84.239.17.10,iowa402,us_iowa-pf,US Iowa,US,us-iowa-pf.privacy.network,False,wg,
185.225.31.28,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,ikev2,
185.225.31.18,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,meta,
185.225.31.28,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,ovpntcp,
185.225.31.20,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,ovpnudp,
185.225.31.19,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,wg,
84.239.6.150,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ikev2,
84.239.6.129,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,meta,
84.239.6.146,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ovpntcp,
84.239.6.140,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ovpnudp,
84.239.6.143,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,wg,
151.241.123.38,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ikev2,
151.241.123.35,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,meta,
151.241.123.44,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ovpntcp,
151.241.123.42,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,ovpnudp,
151.241.123.65,atlanta420,us_atlanta,US Atlanta,US,us-atlanta.privacy.network,False,wg,
149.102.232.54,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,ikev2,
149.102.232.28,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,meta,
149.102.232.39,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,ovpntcp,
149.102.232.49,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,ovpnudp,
149.102.232.42,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,wg,
181.214.199.102,melbourne414,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,ikev2,
181.214.199.98,melbourne414,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,meta,
181.214.199.118,melbourne414,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,ovpntcp,
181.214.199.103,melbourne414,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,ovpnudp,
181.214.199.123,melbourne414,aus_melbourne,AU Melbourne,AU,aus-melbourne.privacy.network,True,wg,
62.133.47.10,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,ikev2,
62.133.47.2,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,meta,
62.133.47.13,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,ovpntcp,
62.133.47.5,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,ovpnudp,
62.133.47.13,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,wg,
102.129.232.151,siliconvalley404,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,ikev2,
102.129.232.143,siliconvalley404,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,meta,
102.129.232.187,siliconvalley404,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,ovpntcp,
102.129.232.164,siliconvalley404,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,ovpnudp,
102.129.232.162,siliconvalley404,us_silicon_valley,US Silicon Valley,US,us-siliconvalley.privacy.network,False,wg,
195.181.167.38,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,ikev2,
195.181.167.33,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,meta,
195.181.167.40,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,ovpntcp,
212.102.49.77,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,ovpnudp,
212.102.49.72,madrid401,spain,ES Madrid,ES,spain.privacy.network,True,wg,
196.245.54.141,valencia402,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,ikev2,
196.245.54.129,valencia402,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,meta,
196.245.54.136,valencia402,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,ovpntcp,
196.245.54.144,valencia402,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,ovpnudp,
196.245.54.135,valencia402,es-valencia,ES Valencia,ES,es-valencia.privacy.network,True,wg,
66.56.81.69,toronto406,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,ikev2,
66.56.81.63,toronto406,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,meta,
66.56.81.65,toronto406,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,ovpntcp,
66.56.81.67,toronto406,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,ovpnudp,
66.56.81.79,toronto406,ca_toronto,CA Toronto,CA,ca-toronto.privacy.network,True,wg,
45.133.193.41,reykjavik401,is,Iceland,IS,is.privacy.network,True,ikev2,
45.133.193.34,reykjavik401,is,Iceland,IS,is.privacy.network,True,meta,
45.133.193.44,reykjavik401,is,Iceland,IS,is.privacy.network,True,ovpntcp,
45.133.193.37,reykjavik401,is,Iceland,IS,is.privacy.network,True,ovpnudp,
45.133.193.46,reykjavik401,is,Iceland,IS,is.privacy.network,True,wg,
102.129.153.10,miami423,us_florida,US Florida,US,us-florida.privacy.network,False,ikev2,
102.129.153.2,miami423,us_florida,US Florida,US,us-florida.privacy.network,False,meta,
102.129.153.24,miami423,us_florida,US Florida,US,us-florida.privacy.network,False,ovpntcp,
102.129.153.27,miami423,us_florida,US Florida,US,us-florida.privacy.network,False,ovpnudp,
102.129.153.32,miami423,us_florida,US Florida,US,us-florida.privacy.network,False,wg,
95.181.232.12,morocco403,morocco,Morocco,MA,morocco.privacy.network,True,ikev2,
95.181.232.2,morocco403,morocco,Morocco,MA,morocco.privacy.network,True,meta,
95.181.232.4,morocco403,morocco,Morocco,MA,morocco.privacy.network,True,ovpntcp,
95.181.232.9,morocco403,morocco,Morocco,MA,morocco.privacy.network,True,ovpnudp,
95.181.232.5,morocco403,morocco,Morocco,MA,morocco.privacy.network,True,wg,
79.127.181.70,athens404,gr,Greece,GR,gr.privacy.network,True,ikev2,
79.127.181.60,athens404,gr,Greece,GR,gr.privacy.network,True,meta,
79.127.181.114,athens404,gr,Greece,GR,gr.privacy.network,True,ovpntcp,
79.127.181.77,athens404,gr,Greece,GR,gr.privacy.network,True,ovpnudp,
79.127.181.98,athens404,gr,Greece,GR,gr.privacy.network,True,wg,
84.239.12.133,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ikev2,
84.239.12.129,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,meta,
84.239.12.136,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ovpntcp,
84.239.12.134,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,ovpnudp,
84.239.12.143,idaho402,us_idaho-pf,US Idaho,US,us-idaho-pf.privacy.network,False,wg,
173.244.56.127,phoenix421,us3,US West,US,us3.privacy.network,False,ikev2,
173.244.56.97,phoenix421,us3,US West,US,us3.privacy.network,False,meta,
173.244.56.105,phoenix421,us3,US West,US,us3.privacy.network,False,ovpntcp,
173.244.56.119,phoenix421,us3,US West,US,us3.privacy.network,False,ovpnudp,
173.244.56.120,phoenix421,us3,US West,US,us3.privacy.network,False,wg,
156.146.39.67,dallas443,us_south_west,US Texas,US,us-texas.privacy.network,False,ikev2,
156.146.39.61,dallas443,us_south_west,US Texas,US,us-texas.privacy.network,False,meta,
156.146.39.69,dallas443,us_south_west,US Texas,US,us-texas.privacy.network,False,ovpntcp,
156.146.39.67,dallas443,us_south_west,US Texas,US,us-texas.privacy.network,False,ovpnudp,
156.146.39.100,dallas443,us_south_west,US Texas,US,us-texas.privacy.network,False,wg,
66.56.81.177,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,ikev2,
66.56.81.160,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,meta,
66.56.81.184,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,ovpntcp,
66.56.81.176,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,ovpnudp,
66.56.81.176,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,wg,
45.133.173.28,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,ikev2,
45.133.173.2,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,meta,
45.133.173.9,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,ovpntcp,
45.133.173.4,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,ovpnudp,
45.133.173.15,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,wg,
156.146.60.74,vienna403,austria,Austria,AT,austria.privacy.network,True,ikev2,
156.146.60.32,vienna403,austria,Austria,AT,austria.privacy.network,True,meta,
156.146.60.84,vienna403,austria,Austria,AT,austria.privacy.network,True,ovpntcp,
156.146.60.81,vienna403,austria,Austria,AT,austria.privacy.network,True,ovpnudp,
156.146.60.73,vienna403,austria,Austria,AT,austria.privacy.network,True,wg,
46.246.3.243,stockholm406,sweden_2,SE Streaming Optimized,SE,sweden-2.privacy.network,True,ikev2,
46.246.3.220,stockholm406,sweden_2,SE Streaming Optimized,SE,sweden-2.privacy.network,True,meta,
46.246.3.230,stockholm406,sweden_2,SE Streaming Optimized,SE,sweden-2.privacy.network,True,ovpntcp,
46.246.3.221,stockholm406,sweden_2,SE Streaming Optimized,SE,sweden-2.privacy.network,True,ovpnudp,
46.246.3.236,stockholm406,sweden_2,SE Streaming Optimized,SE,sweden-2.privacy.network,True,wg,
146.70.15.38,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,ikev2,
146.70.15.34,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,meta,
146.70.15.46,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,ovpntcp,
146.70.15.40,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,ovpnudp,
146.70.15.43,malaysia402,kualalumpur,Malaysia,MY,kualalumpur.privacy.network,True,wg,
173.239.247.172,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,ikev2,
173.239.247.152,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,meta,
173.239.247.162,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,ovpntcp,
173.239.247.157,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,ovpnudp,
173.239.247.174,vietnam404,vietnam,Vietnam,VN,vietnam.privacy.network,True,wg,
84.239.25.13,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ikev2,
84.239.25.1,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,meta,
84.239.25.17,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpntcp,
84.239.25.11,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpnudp,
84.239.25.20,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,wg,
146.70.11.25,chile401,santiago,Chile,CL,santiago.privacy.network,True,ikev2,
146.70.11.15,chile401,santiago,Chile,CL,santiago.privacy.network,True,meta,
146.70.11.18,chile401,santiago,Chile,CL,santiago.privacy.network,True,ovpntcp,
146.70.11.27,chile401,santiago,Chile,CL,santiago.privacy.network,True,ovpnudp,
146.70.11.25,chile401,santiago,Chile,CL,santiago.privacy.network,True,wg,
45.154.152.21,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,ikev2,
45.154.152.2,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,meta,
45.154.152.4,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,ovpntcp,
45.154.152.15,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,ovpnudp,
45.154.152.13,peru401,pe_peru-pf,Peru,PE,pe-peru-pf.privacy.network,True,wg,
37.19.210.180,denver432,us_denver,US Denver,US,us-denver.privacy.network,False,ikev2,
37.19.210.130,denver432,us_denver,US Denver,US,us-denver.privacy.network,False,meta,
37.19.210.178,denver432,us_denver,US Denver,US,us-denver.privacy.network,False,ovpntcp,
37.19.210.160,denver432,us_denver,US Denver,US,us-denver.privacy.network,False,ovpnudp,
37.19.210.168,denver432,us_denver,US Denver,US,us-denver.privacy.network,False,wg,
156.146.41.17,milano402,italy,IT Milano,IT,italy.privacy.network,True,ikev2,
156.146.41.1,milano402,italy,IT Milano,IT,italy.privacy.network,True,meta,
156.146.41.4,milano402,italy,IT Milano,IT,italy.privacy.network,True,ovpntcp,
156.146.41.9,milano402,italy,IT Milano,IT,italy.privacy.network,True,ovpnudp,
156.146.41.23,milano402,italy,IT Milano,IT,italy.privacy.network,True,wg,
181.214.165.8,chicago405,us_chicago,US Chicago,US,us-chicago.privacy.network,False,ikev2,
181.214.165.4,chicago405,us_chicago,US Chicago,US,us-chicago.privacy.network,False,meta,
181.214.165.42,chicago405,us_chicago,US Chicago,US,us-chicago.privacy.network,False,ovpntcp,
181.214.165.34,chicago405,us_chicago,US Chicago,US,us-chicago.privacy.network,False,ovpnudp,
181.214.165.40,chicago405,us_chicago,US Chicago,US,us-chicago.privacy.network,False,wg,
179.61.240.109,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,ikev2,
202.60.86.2,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,meta,
179.61.240.81,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,ovpntcp,
179.61.240.99,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,ovpnudp,
179.61.240.71,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,wg,
173.239.201.196,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ikev2,
173.239.201.192,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,meta,
173.239.201.194,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ovpntcp,
173.239.201.195,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ovpnudp,
173.239.201.203,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,wg,
102.129.232.199,siliconvalley407,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ikev2,
102.129.232.189,siliconvalley407,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,meta,
102.129.232.197,siliconvalley407,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ovpntcp,
102.129.232.204,siliconvalley407,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ovpnudp,
102.129.232.201,siliconvalley407,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,wg,
188.214.125.137,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,ikev2,
188.214.125.130,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,meta,
188.214.125.133,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,ovpntcp,
188.214.125.133,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,ovpnudp,
188.214.125.140,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,wg,
188.215.235.119,cambodia402,cambodia,Cambodia,KH,cambodia.privacy.network,True,ikev2,
188.215.235.114,cambodia402,cambodia,Cambodia,KH,cambodia.privacy.network,True,meta,
188.215.235.119,cambodia402,cambodia,Cambodia,KH,cambodia.privacy.network,True,ovpntcp,
188.215.235.126,cambodia402,cambodia,Cambodia,KH,cambodia.privacy.network,True,ovpnudp,
188.215.235.125,cambodia402,cambodia,Cambodia,KH,cambodia.privacy.network,True,wg,
84.239.43.37,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ikev2,
84.239.43.32,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,meta,
84.239.43.51,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ovpntcp,
84.239.43.61,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ovpnudp,
84.239.43.61,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,wg,
149.50.218.22,ontario417,ca_ontario-so,CA Ontario Streaming Optimized,CA,ca-ontario-so.privacy.network,True,ikev2,
